506,"Blackbushe Airport","Blackbushe","United Kingdom","BBS","EGLK",51.32389831542969,-0.8475000262260437,325,0,"E","Europe/London","airport","OurAirports"
507,"London Heathrow Airport","London","United Kingdom","LHR","EGLL",51.4706,-0.461941,83,0,"E","Europe/London","airport","OurAirports"
508,"Southend Airport","Southend","United Kingdom","SEN","EGMC",51.5713996887207,0.6955559849739075,49,0,"E","Europe/London","airport","OurAirports"
509,"Lydd Airport","Lydd","United Kingdom","LYX","EGMD",50.95610046386719,0.9391670227050781,13,0,"E","Europe/London","airport","OurAirports"
510,"Kent International Airport","Manston","United Kingdom","MSE","EGMH",51.342201,1.34611,178,0,"E","Europe/London","airport","OurAirports"
511,"Brough Airport","Brough","United Kingdom",\N,"EGNB",53.7197,-0.566333,12,0,"E","Europe/London","airport","OurAirports"
512,"Carlisle Airport","Carlisle","United Kingdom","CAX","EGNC",54.9375,-2.8091700077056885,190,0,"E","Europe/London","airport","OurAirports"
513,"Retford Gamston Airport","Repton","United Kingdom",\N,"EGNE",53.280601501464844,-0.9513890147209167,91,0,"E","Europe/London","airport","OurAirports"
514,"Blackpool International Airport","Blackpool","United Kingdom","BLK","EGNH",53.77170181274414,-3.0286099910736084,34,0,"E","Europe/London","airport","OurAirports"
515,"Humberside Airport","Humberside","United Kingdom","HUY","EGNJ",53.57440185546875,-0.350832998752594,121,0,"E","Europe/London","airport","OurAirports"
516,"Barrow Walney Island Airport","Barrow Island","United Kingdom","BWF","EGNL",54.1286111,-3.2675,173,0,"E","Europe/London","airport","OurAirports"
517,"Leeds Bradford Airport","Leeds","United Kingdom","LBA","EGNM",53.86589813232422,-1.6605700254440308,681,0,"E","Europe/London","airport","OurAirports"
518,"Warton Airport","Warton","United Kingdom","WRT","EGNO",53.745098,-2.88306,55,0,"E","Europe/London","airport","OurAirports"
519,"Hawarden Airport","Hawarden","United Kingdom","CEG","EGNR",53.1781005859375,-2.9777801036834717,45,0,"E","Europe/London","airport","OurAirports"
521,"Newcastle Airport","Newcastle","United Kingdom","NCL","EGNT",55.037498474121094,-1.6916699409484863,266,0,"E","Europe/London","airport","OurAirports"
522,"Durham Tees Valley Airport","Teesside","United Kingdom","MME","EGNV",54.50920104980469,-1.4294099807739258,120,0,"E","Europe/London","airport","OurAirports"
523,"East Midlands Airport","East Midlands","United Kingdom","EMA","EGNX",52.8311004639,-1.32806003094,306,0,"E","Europe/London","airport","OurAirports"
524,"Llanbedr Airport","Llanbedr","United Kingdom",\N,"EGOD",52.811698913574,-4.1235799789429,30,0,"E","Europe/London","airport","OurAirports"
525,"RAF Ternhill","Ternhill","United Kingdom",\N,"EGOE",52.87120056152344,-2.533560037612915,272,0,"E","Europe/London","airport","OurAirports"
526,"RAF Shawbury","Shawbury","United Kingdom",\N,"EGOS",52.79819869995117,-2.6680400371551514,249,0,"E","Europe/London","airport","OurAirports"
528,"RAF Woodvale","Woodvale","United Kingdom",\N,"EGOW",53.581600189199996,-3.05552005768,37,0,"E","Europe/London","airport","OurAirports"
529,"Kirkwall Airport","Kirkwall","United Kingdom","KOI","EGPA",58.957801818847656,-2.9049999713897705,50,0,"E","Europe/London","airport","OurAirports"
530,"Sumburgh Airport","Sumburgh","United Kingdom","LSI","EGPB",59.87889862060547,-1.2955600023269653,20,0,"E","Europe/London","airport","OurAirports"
531,"Wick Airport","Wick","United Kingdom","WIC","EGPC",58.458900451660156,-3.09306001663208,126,0,"E","Europe/London","airport","OurAirports"
532,"Aberdeen Dyce Airport","Aberdeen","United Kingdom","ABZ","EGPD",57.201900482177734,-2.197779893875122,215,0,"E","Europe/London","airport","OurAirports"
533,"Inverness Airport","Inverness","United Kingdom","INV","EGPE",57.54249954223633,-4.047500133514404,31,0,"E","Europe/London","airport","OurAirports"
534,"Glasgow International Airport","Glasgow","United Kingdom","GLA","EGPF",55.8718986511,-4.43306016922,26,0,"E","Europe/London","airport","OurAirports"
535,"Edinburgh Airport","Edinburgh","United Kingdom","EDI","EGPH",55.95000076293945,-3.372499942779541,135,0,"E","Europe/London","airport","OurAirports"
536,"Islay Airport","Islay","United Kingdom","ILY","EGPI",55.68190002441406,-6.256669998168945,56,0,"E","Europe/London","airport","OurAirports"
537,"Glasgow Prestwick Airport","Prestwick","United Kingdom","PIK","EGPK",55.5093994140625,-4.586669921875,65,0,"E","Europe/London","airport","OurAirports"
538,"Benbecula Airport","Benbecula","United Kingdom","BEB","EGPL",57.48109817504883,-7.3627800941467285,19,0,"E","Europe/London","airport","OurAirports"
539,"Scatsta Airport","Scatsta","United Kingdom","SCS","EGPM",60.43280029296875,-1.2961100339889526,81,0,"E","Europe/London","airport","OurAirports"
540,"Dundee Airport","Dundee","United Kingdom","DND","EGPN",56.45249938964844,-3.025830030441284,17,0,"E","Europe/London","airport","OurAirports"
541,"Stornoway Airport","Stornoway","United Kingdom","SYY","EGPO",58.215599060058594,-6.331110000610352,26,0,"E","Europe/London","airport","OurAirports"
542,"Tiree Airport","Tiree","United Kingdom","TRE","EGPU",56.49919891357422,-6.869170188903809,38,0,"E","Europe/London","airport","OurAirports"
543,"RAF Leuchars","Leuchars","United Kingdom","ADX","EGQL",56.37289810180664,-2.8684399127960205,38,0,"E","Europe/London","airport","OurAirports"
544,"RAF Lossiemouth","Lossiemouth","United Kingdom","LMO","EGQS",57.7052001953125,-3.339169979095459,42,0,"E","Europe/London","airport","OurAirports"
545,"Cambridge Airport","Cambridge","United Kingdom","CBG","EGSC",52.205002,0.175,47,0,"E","Europe/London","airport","OurAirports"
546,"Peterborough Business Airport","Peterborough","United Kingdom",\N,"EGSF",52.468101501464844,-0.2511110007762909,26,0,"E","Europe/London","airport","OurAirports"
547,"Norwich International Airport","Norwich","United Kingdom","NWI","EGSH",52.6758003235,1.28278005123,117,0,"E","Europe/London","airport","OurAirports"
548,"London Stansted Airport","London","United Kingdom","STN","EGSS",51.8849983215,0.234999999404,348,0,"E","Europe/London","airport","OurAirports"
549,"North Weald Airport","North Weald","United Kingdom",\N,"EGSX",51.721698761,0.154166996479,321,0,"E","Europe/London","airport","OurAirports"
550,"Sheffield City Heliport","Fowlmere","United Kingdom",\N,"EGSY",53.394299,-1.38849,231,0,"E","Europe/London","airport","OurAirports"
551,"Cranfield Airport","Cranfield","United Kingdom",\N,"EGTC",52.0722007751,-0.616666972637,358,0,"E","Europe/London","airport","OurAirports"
552,"Exeter International Airport","Exeter","United Kingdom","EXT","EGTE",50.73440170288086,-3.4138898849487305,102,0,"E","Europe/London","airport","OurAirports"
553,"Bristol Filton Airport","Bristol","United Kingdom","FZO","EGTG",51.5194015503,-2.59083008766,226,0,"E","Europe/London","airport","OurAirports"
554,"Oxford (Kidlington) Airport","Oxford","United Kingdom","OXF","EGTK",51.8368988037,-1.32000005245,270,0,"E","Europe/London","airport","OurAirports"
555,"RAF Benson","Benson","United Kingdom","BEX","EGUB",51.616401672399995,-1.09582996368,226,0,"E","Europe/London","airport","OurAirports"
556,"RAF Lakenheath","Lakenheath","United Kingdom","LKZ","EGUL",52.409301757799994,0.56099998951,32,0,"E","Europe/London","airport","OurAirports"
557,"RAF Mildenhall","Mildenhall","United Kingdom","MHZ","EGUN",52.361900329589844,0.48640599846839905,33,0,"E","Europe/London","airport","OurAirports"
558,"RAF Wattisham","Wattisham","United Kingdom",\N,"EGUW",52.1273002625,0.956264019012,284,0,"E","Europe/London","airport","OurAirports"
559,"RAF Wyton","Wyton","United Kingdom","QUY","EGUY",52.3572006226,-0.107832998037,135,0,"E","Europe/London","airport","OurAirports"
560,"RAF Fairford","Fairford","United Kingdom","FFD","EGVA",51.6822013855,-1.7900300025900002,286,0,"E","Europe/London","airport","OurAirports"
561,"RAF Brize Norton","Brize Norton","United Kingdom","BZZ","EGVN",51.75,-1.58362,288,0,"E","Europe/London","airport","OurAirports"
562,"RAF Odiham","Odiham","United Kingdom","ODH","EGVO",51.2341003418,-0.94282501936,405,0,"E","Europe/London","airport","OurAirports"
563,"DCAE Cosford Air Base","Cosford","United Kingdom",\N,"EGWC",52.639999,-2.30558,272,0,"E","Europe/London","airport","OurAirports"
564,"RAF Northolt","Northolt","United Kingdom","NHT","EGWU",51.553001403799996,-0.418166995049,124,0,"E","Europe/London","airport","OurAirports"
565,"RAF Coningsby","Coningsby","United Kingdom","QCY","EGXC",53.0929985046,-0.166014000773,25,0,"E","Europe/London","airport","OurAirports"
566,"RAF Dishforth","Dishforth","United Kingdom",\N,"EGXD",54.1371994019,-1.42025005817,117,0,"E","Europe/London","airport","OurAirports"
567,"Leeming Airport","Leeming","United Kingdom",\N,"EGXE",54.2924,-1.5354,132,0,"E","Europe/London","airport","OurAirports"
568,"Leeds East Airport","Church Fenton","United Kingdom",\N,"EGXG",53.834301,-1.1955,29,0,"E","Europe/London","airport","OurAirports"
569,"RAF Honington","Honington","United Kingdom","BEQ","EGXH",52.34260177612305,0.7729390263557434,174,0,"E","Europe/London","airport","OurAirports"
570,"RAF Cottesmore","Cottesmore","United Kingdom",\N,"EGXJ",52.735699,-0.648769,461,0,"E","Europe/London","airport","OurAirports"
571,"RAF Scampton","Scampton","United Kingdom","SQZ","EGXP",53.307800293,-0.550832986832,202,0,"E","Europe/London","airport","OurAirports"
572,"RAF Wittering","Wittering","United Kingdom",\N,"EGXT",52.612598,-0.476453,273,0,"E","Europe/London","airport","OurAirports"
573,"RAF Linton-On-Ouse","Linton-on-ouse","United Kingdom","HRT","EGXU",54.0489006042,-1.2527500391,53,0,"E","Europe/London","airport","OurAirports"
574,"RAF Waddington","Waddington","United Kingdom","WTN","EGXW",53.1661987305,-0.523810982704,231,0,"E","Europe/London","airport","OurAirports"
575,"RAF Topcliffe","Topcliffe","United Kingdom",\N,"EGXZ",54.205501556399994,-1.3820899725,92,0,"E","Europe/London","airport","OurAirports"
576,"RAF Cranwell","Cranwell","United Kingdom",\N,"EGYD",53.0303001404,-0.48324200511,218,0,"E","Europe/London","airport","OurAirports"
577,"RAF Barkston Heath","Barkston Heath","United Kingdom",\N,"EGYE",52.962200164799995,-0.561625003815,367,0,"E","Europe/London","airport","OurAirports"
578,"RAF Marham","Marham","United Kingdom","KNF","EGYM",52.648395,0.550692,75,0,"E","Europe/London","airport","OurAirports"
4347,"St. Mary's Airport","ST MARY\'S","United Kingdom","ISC","EGHE",49.913299560546875,-6.291669845581055,116,0,"E","Europe/London","airport","OurAirports"
5561,"Nottingham Airport","Nottingham","United Kingdom","NQT","EGBN",52.91999816894531,-1.0791699886322021,138,0,"E","Europe/London","airport","OurAirports"
5562,"Robin Hood Doncaster Sheffield Airport","Doncaster, Sheffield","United Kingdom","DSA","EGCN",53.4805378105,-1.01065635681,55,0,"E","Europe/London","airport","OurAirports"
5563,"Campbeltown Airport","Campbeltown","United Kingdom","CAL","EGEC",55.437198638916016,-5.686389923095703,42,0,"E","Europe/London","airport","OurAirports"
5564,"Eday Airport","Eday","United Kingdom","EOI","EGED",59.19060134887695,-2.7722198963165283,10,0,"E","Europe/London","airport","OurAirports"
5565,"Fair Isle Airport","Fair Isle","United Kingdom","FIE","EGEF",59.53580093383789,-1.628059983253479,223,0,"E","Europe/London","airport","OurAirports"
5566,"North Ronaldsay Airport","North Ronaldsay","United Kingdom","NRL","EGEN",59.3675003052,-2.43443989754,40,0,"E","Europe/London","airport","OurAirports"
5567,"Papa Westray Airport","Papa Westray","United Kingdom","PPW","EGEP",59.351699829100006,-2.9002799987800003,91,0,"E","Europe/London","airport","OurAirports"
5568,"Stronsay Airport","Stronsay","United Kingdom","SOY","EGER",59.1553001404,-2.64139008522,39,0,"E","Europe/London","airport","OurAirports"
5569,"Sanday Airport","Sanday","United Kingdom","NDY","EGES",59.250301361083984,-2.576669931411743,68,0,"E","Europe/London","airport","OurAirports"
5570,"Lerwick / Tingwall Airport","Lerwick","United Kingdom","LWK","EGET",60.192199707,-1.24361002445,43,0,"E","Europe/London","airport","OurAirports"
5571,"Westray Airport","Westray","United Kingdom","WRY","EGEW",59.3502998352,-2.95000004768,29,0,"E","Europe/London","airport","OurAirports"
5572,"Land's End Airport","Land's End","United Kingdom","LEQ","EGHC",50.102798,-5.67056,398,0,"E","Europe/London","airport","OurAirports"
5573,"Penzance Heliport","Penzance","United Kingdom","PZE","EGHK",50.128101,-5.51845,14,0,"E","Europe/London","airport","OurAirports"
5574,"Anglesey Airport","Angelsey","United Kingdom","VLY","EGOV",53.2481002808,-4.53533983231,37,0,"E","Europe/London","airport","OurAirports"
5575,"Barra Airport","Barra","United Kingdom","BRR","EGPR",57.0228,-7.44306,5,0,"E","Europe/London","airport","OurAirports"
6454,"Unst Airport","Unst","United Kingdom","UNT","EGPW",60.74720001220703,-0.8538500070571899,0,0,"E","Europe/London","airport","OurAirports"
6467,"Oban Airport","North Connel","United Kingdom","OBN","EGEO",56.4635009765625,-5.399670124053955,20,0,"E","Europe/London","airport","OurAirports"
6483,"Isle of Wight / Sandown Airport","Isle Of Wight","United Kingdom",\N,"EGHN",50.653099,-1.18221998,55,0,"E","Europe/London","airport","OurAirports"
6886,"Lympne Airport","Lympne","United Kingdom","LYM","EGMK",51.08,1.013,351,0,"E","Europe/London","airport","OurAirports"
7492,"Colonsay Airstrip","Colonsay","United Kingdom","CSA","EGEY",56.0574989319,-6.243060112,44,0,"U","Europe/London","airport","OurAirports"
7498,"Tresco Heliport","Tresco","United Kingdom",\N,"EGHT",49.94559860229492,-6.331389904022217,20,0,"U","Europe/London","airport","OurAirports"
7722,"London Heliport","London","United Kingdom",\N,"EGLW",51.46972274779999,-0.179444000125,18,0,"E","Europe/London","airport","OurAirports"
7773,"White Waltham Airfield","Maidenhead","United Kingdom",\N,"EGLM",51.500801086399996,-0.774443984032,131,0,"E","Europe/London","airport","OurAirports"
7804,"Wycombe Air Park","Wycombe","United Kingdom","HYC","EGTB",51.6116981506,-0.8083329796790001,515,0,"E","Europe/London","airport","OurAirports"
7805,"Bembridge Airport","Bembridge","United Kingdom","BBP","EGHJ",50.6781005859,-1.10943996906,53,0,"E","Europe/London","airport","OurAirports"
8323,"Compton Abbas Aerodrome","Shaftesbury","United Kingdom",\N,"EGHA",50.967201232910156,-2.1536099910736084,811,0,"U","Europe/London","airport","OurAirports"
8405,"Glasgow City Heliport","Glasgow","United Kingdom",\N,"EGEG",55.86138916015625,-4.2969441413879395,0,0,"E","Europe/London","airport","OurAirports"
8577,"North Sea","Forties Alpha","United Kingdom",\N,"FA08",57.7168,-1.0168,0,0,"U","America/New_York","airport","OurAirports"
8669,"Perth/Scone Airport","Perth","United Kingdom","PSL","EGPT",56.43920135498047,-3.372220039367676,397,0,"E","Europe/London","airport","OurAirports"
8670,"Caernarfon Airport","Caernarfon","United Kingdom",\N,"EGCK",53.101819,-4.337614,1,0,"E","Europe/London","airport","OurAirports"
8813,"Duxford Aerodrome","Duxford","United Kingdom","QFO","EGSU",52.090801,0.131944,125,0,"E","Europe/London","airport","OurAirports"
8853,"Fairoaks Airport","Fairoaks","United Kingdom",\N,"EGTF",51.3480987549,-0.558888971806,80,0,"U","Europe/London","airport","OurAirports"
8894,"Rochester Airport","Rochester","United Kingdom","RCS","EGTO",51.351898193359375,0.5033329725265503,436,0,"E","Europe/London","airport","OurAirports"
8932,"Rothera Research Station","Rothera Research Station","United Kingdom",\N,"EGAR",-67.5675,-68.1274027778,9,12,"U","Antarctica/South_Pole","airport","OurAirports"
8965,"Beccles Airport","Beccles","United Kingdom",\N,"EGSM",52.435298919699996,1.6183300018300002,80,0,"E","Europe/London","airport","OurAirports"
8972,"RAF Brawdy","Brawdy","United Kingdom",\N,"EGDA",51.88375,-5.119972,0,0,"E","Europe/London","airport","OurAirports"
8975,"Redhill Aerodrome","Redhill","United Kingdom","KRH","EGKR",51.2136001587,-0.138611003757,222,0,"E","Europe/London","airport","OurAirports"
9276,"Elstree Airfield","Elstree","United Kingdom",\N,"EGTR",51.6557998657,-0.325832992792,332,0,"E","Europe/London","airport","OurAirports"
9277,"Sandtoft Airfield","Sandtoft","United Kingdom",\N,"EGCF",53.559700012200004,-0.8583329916,11,0,"E","Europe/London","airport","OurAirports"
9753,"Popham Airfield","Popham","United Kingdom",\N,"EGHP",51.193901,-1.23472,550,0,"E","Europe/London","airport","OurAirports"
9860,"City Airport Manchester","Manchester","United Kingdom",\N,"EGCB",53.471698761,-2.38971996307,73,0,"U","Europe/London","airport","OurAirports"
9861,"Sleap Airport","Shrewsbury","United Kingdom",\N,"EGCV",52.833900451699996,-2.77167010307,275,0,"U","Europe/London","airport","OurAirports"
9862,"Tatenhill Airfield","Burton-on-Trent","United Kingdom",\N,"EGBM",52.814701080300004,-1.76110994816,439,0,"U","Europe/London","airport","OurAirports"
9863,"Full Sutton Airfield","York","United Kingdom",\N,"EGNU",53.980598,-0.864722,86,0,"U","Europe/London","airport","OurAirports"
9864,"Sherburn-In-Elmet Airfield","Leeds","United Kingdom",\N,"EGCJ",53.788458,-1.216877,26,0,"U","Europe/London","airport","OurAirports"
10161,"Shobdon Aerodrome","Shobdon","United Kingdom",\N,"EGBS",52.2416992188,-2.8811099529299997,318,0,"E",\N,"airport","OurAirports"
10744,"Newtownards Airport","Newtownards","United Kingdom",\N,"EGAD",54.5811004639,-5.69193983078,9,0,"E",\N,"airport","OurAirports"
10745,"Lashenden (Headcorn) Airfield","Headcorn","United Kingdom",\N,"EGKH",51.156898,0.641667,72,0,"E",\N,"airport","OurAirports"
10746,"Panshanger Aerodrome","Panshanger","United Kingdom",\N,"EGLG",51.80250167849999,-0.158056005836,249,0,"E",\N,"airport","OurAirports"
10747,"Thurrock Airfield","Thurrock","United Kingdom",\N,"EGMT",51.537505,0.367634,20,0,"E",\N,"airport","OurAirports"
10748,"Stapleford Aerodrome","Stapleford","United Kingdom",\N,"EGSG",51.652500152600005,0.155833005905,183,0,"E",\N,"airport","OurAirports"
10751,"Chichester/Goodwood Airport","Goodwood","United Kingdom","QUG","EGHR",50.85940170288086,-0.7591670155525208,98,0,"E",\N,"airport","OurAirports"
11788,"RAF Spadeadam","Spadeadam","United Kingdom",\N,"EGOM",55.0499992371,-2.54999995232,1066,\N,\N,\N,"airport","OurAirports"
11789,"RAF Kinloss","Kinloss","United Kingdom","FSS","EGQK",57.6493988037,-3.56064009666,22,\N,\N,\N,"airport","OurAirports"
13114,"RAF Mona","Mona","United Kingdom",\N,"EGOQ",53.258598,-4.37355,202,0,"E",\N,"airport","OurAirports"
13180,"St. Helena Airport","Longwood","United Kingdom","HLE","FHSH",-15.957725,-5.645943,1017,0,"U",\N,"airport","OurAirports"
